name,price,sex,jewel_type,brand,material,color,jewel_weight,rocks,rock_details,dimensions,chain_carat,chain_length,diameter
Kολιέ άγκυρα,150,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.6,,,12mm x 9.5mm,,40.0,
Βραχιόλι ναυτικό,215,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2.1,,,,,,
Κολιέ καρδιά,270,Women,Necklaces,Haritidis,Gold 18ct.,Rose,1.2,Rubin,Ruby 0.04ct,9 x 7mm,18.0,40.0,
Κολιέ σταυρός,580,Women,Necklaces,Haritidis,Gold 18ct.,Rose,2.3,"Diamond, Rubin",Ruby 0.05ct. Diamond 0.06. Black Diamond 0.05ct,22 x 14mm,18.0,40.0,
Κολιέ σταυρός,620,Women,Necklaces,Haritidis,Gold 18ct.,Rose,2.4,Diamond,Diamond 0.2ct,24 x 13mm,18.0,40.0,
Κολιέ σταυρός,1100,Women,Necklaces,Haritidis,Gold 18ct.,Rose,4.7,"Diamond, Sapphire",Diamond 0.17ct & Sapphire 1.74ct,30.5 x 21mm,18.0,45.0,
Σκουλαρίκια δάκρυ,200,Women,Earrings,Haritidis,Gold 14ct.,White,1.9,,,9.5 x 7.2 mm,,,
"Δαχτυλίδι ""2 in 1""",340,Women,Ring,Haritidis,Gold 14ct.,White & Rose,3.5,,,,,,
Κωνσταντινάτο,105,Children,Religious jewels,Haritidis,Gold 14ct.,Gold,1.4,,,,,,12.0
Σταυρός γυναικείος,320,Women,Cross,Haritidis,Gold 14ct.,Rose,3.4,,,24mm x 18mm,,42.0,
Kολιέ μονόπετρο,105,Women,Necklaces,Haritidis,Gold 14ct.,White,1.1,,,,,40.0,6.0
Kολιέ καρδιά,135,Women,Necklaces,Haritidis,Gold 14ct.,White,1.3,,,6.1mm x 6mm,,40.0,
Kολιέ μπάρα,245,Women,Necklaces,Haritidis,Gold 14ct.,White,2.3,,,41mm,,36.0,
Kολιέ καρδιά,135,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.3,,,6mm x 6mm,,40.0,
Κολιέ σταυρός,110,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.0,,,5mm x 5mm,,40.0,
Κολιέ πεταλούδα,145,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.4,,,6.5mm x 5mm,,40.0,
Kολιέ κορώνα,145,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.4,,,8.5mm x 7mm,,40.0,
Βραχιόλι γυναικείο,300,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2.9,,,,,,
Σκουλαρίκια γυναικεία,285,Women,Earrings,Haritidis,Gold 14ct.,Gold,2.5,,,5cm,,,
Σταυρός ανδρικός,345,Men,Cross,Haritidis,Gold 14ct.,White,3.5,,,23.5mm x 17mm,14.0,50.0,
Σταυρός γυναικείος,240,Women,Cross,Haritidis,Gold 14ct.,Rose,2.9,,,22mm x 15mm,14.0,45.0,
Σταυρός ανδρικός,200,Men,Cross,Haritidis,Gold 14ct.,White & Gold,2.0,,,20mm x 13mm,14.0,50.0,
Σταυρός γυναικείος,160,Women,Cross,Haritidis,Gold 14ct.,White & Gold,1.5,,,15.5mm x 12mm,14.0,40.0,
Κολιέ μαργαριταρένιο,90,Women,Pendant,Haritidis,Gold 18ct.,Gold,,Pearl,Pearl Sea 7.5-8mm,,18.0,40.0,
Σκουλαρίκια με μαργαριτάρι,85,Women,Earrings,Haritidis,Gold 14ct.,Gold,,Pearl,FWP 7.5mm,,,,
Βραχιόλι μαργαριταρένιο,730,Women,Bracelet,Haritidis,Gold 14ct.,Gold,,Pearl,FWP 6-6.5mm,,,,
Κολιέ μαργαριταρένιο,1030,Women,Necklaces,Haritidis,Gold 18ct.,White,,Pearl,Fresh Water Pearl 11-12mm,Length 50cm,,,
Σταυρός γυναικείος,340,Women,Cross,Haritidis,Gold 14ct.,Rose,3.5,,,25.5mm x 16.5mm,14.0,45.0,
Σταυρός γυναικείος,370,Women,Cross,Haritidis,Gold 14ct.,White,4.0,,,25.5mm x 19.5mm,14.0,45.0,
Σταυρός ανδρικός,355,Men,Cross,Haritidis,Gold 14ct.,White,3.4,,,24.5mm x 18mm,14.0,50.0,
Σταυρός γυναικείος,400,Women,Cross,Haritidis,Gold 14ct.,White & Rose,4.0,,,25.5mm x 18mm,14.0,45.0,
Σταυρός ανδρικός,310,Men,Cross,Haritidis,Gold 14ct.,White,3.5,,,24.5mm x 16mm,14.0,50.0,
Σταυρός γυναικείος,315,Women,Cross,Haritidis,Gold 14ct.,White & Gold,3.5,,,24.5mm x 16.5mm,14.0,45.0,
Σκουλαρίκια σταυρός,105,Women,Earrings,Haritidis,Gold 14ct.,Rose,1.0,,,5mm x 5mm,,,
Σκουλαρίκια ψαράκι,115,Women,Earrings,Haritidis,Gold 14ct.,Gold,1.2,,,6.5mm x 4mm,,,
Σκουλαρίκια φράουλες,115,Women,Earrings,Haritidis,Gold 14ct.,Rose,1.1,,,9mm x 7.5mm,,,
Σκουλαρίκια ψαράκι,105,Women,Earrings,Haritidis,Gold 14ct.,Gold,1.0,,,9.1mm,,,
Σκουλαρίκια λουλούδι,110,Women,Earrings,Haritidis,Gold 14ct.,Gold,1.0,,,5.8mm,,,
Σταυρός γυναικείος,340,Women,Cross,Haritidis,Gold 14ct.,Rose,3.6,,,28mm x 20mm,14.0,45.0,
Σταυρός γυναικείος,260,Women,Cross,Haritidis,Gold 14ct.,White & Gold,2.8,,,25mm x 19mm,14.0,45.0,
Σταυρός ανδρικός,260,Men,Cross,Haritidis,Gold 14ct.,White,3.2,,,25mm x 19mm,14.0,50.0,
Σταυρός με διαμάντια,770,Women,Cross,Haritidis,Gold 18ct.,White,2.9,Diamond,Diamond 0.165ct,33mm x 19mm,14.0,40.0,
Σταυρός με διαμάντι,720,Women,Cross,Haritidis,Gold 18ct.,White,6.6,Diamond,Diamond 0.04ct,38mm x 24.3mm,14.0,45.0,
Σταυρός με διαμάντι,370,Women,Cross,Haritidis,Gold 18ct.,Gold,3.0,Diamond,Diamond 0.01ct,22mm X 15mm,18.0,45.0,
Βραχιόλι παιδικό,150,Children,Bracelet,Haritidis,Gold 14ct.,White,1.8,,,,,,
Βραχιόλι παιδικό,130,Children,Bracelet,Haritidis,Gold 14ct.,White,1.6,,,,,,
Βραχιόλι παιδικό,135,Children,Bracelet,Haritidis,Gold 14ct.,White,1.7000000000000002,,,,,,
Βραχιόλι παιδικό,135,Children,Bracelet,Haritidis,Gold 14ct.,White,1.8,,,,,,
Βραχιόλι με σταυρό,135,Women,Bracelet,Haritidis,Gold 14ct.,Gold,1.4,,,,,,
Kολιέ μπάρα,180,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.4,,,5.2cm,,36.0,
Κολιέ μάτι-σταυρός,200,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,,,40.0,
Κολιέ μάτι-σταυρός,200,Women,Necklaces,Haritidis,Gold 14ct.,Rose,2.2,,,,,40.0,
Kολιέ γυναικείο,1285,Women,Necklaces,Haritidis,Gold 14ct.,Gold,14.5,,,,,,
Σταυρός γυναικείος,650,Women,Cross,Haritidis,Gold 18ct.,Black,3.4,MOP,Diamond 0.24,18.5mm x 15.7mm,,40.0,
Cross with Diamonds,620,Women,Cross,Haritidis,Gold 18ct.,White & Rose,3.0,Diamond,Diamond 0.09ct,23mm x 14mm,,40.0,
Σκουλαρίκια Guess Jewel,36,Women,Earrings,Guess,Metal Alloy,White,,,,,,,8.0
Σταυρός γυναικείος,860,Women,Cross,Haritidis,Gold 18ct.,White,3.1,Diamond,Diamond 0.2 & Diamond 0.025,29mm x 19.5mm,14.0,40.0,
Σταυρός γυναικείος,1528,Women,Cross,Haritidis,Gold 18ct.,White,6.0,Diamond,Diamond 0.25 & Diamond 0.16,29mm x 20mm,14.0,40.0,
Σταυρός με διαμάντια,500,Women,Cross,Haritidis,Gold 18ct.,Rose,2.5,Black Diamond,Diamond 0.13ct,19mm x 13mm,18.0,45.0,
Σταυρός γυναικείος,650,Women,Cross,Haritidis,Gold 18ct.,White,2.4,Diamond,Diamond 0.12ct,37mm x 27.5mm,18.0,40.0,
Σταυρός γυναικείος,820,Women,Cross,Haritidis,Gold 18ct.,White,1.8,Diamond,Diamond 0.36ct,23.8mm x 15.6mm,18.0,40.0,
Σταυρός γυναικείος,490,Women,Cross,Haritidis,Gold 18ct.,White,3.0,Topaz,Blue Topaz,30.5mm x 16.5mm,18.0,42.0,
Σταυρός με διαμάντια,645,Women,Cross,Haritidis,Gold 18ct.,White,1.2,Diamond,Diamond 0.26ct,25mm x 17mm,18.0,45.0,
Σταυρός γυναικείος,980,Women,Cross,Haritidis,Gold 18ct.,White,3.2,Diamond,Diamond 0.285ct.,42.5mm x 27.5mm,14.0,45.0,
Κολιέ μαργαριταρένιο,920,Women,Necklaces,Haritidis,Gold 18ct.,White,,"Diamond, Pearl",Pearl 11mm & Diamond 0.1ct,,,42.0,
Σταυρός γυναικείος,350,Women,Cross,Haritidis,Gold 18ct.,White,1.6,Diamond,Diamond 0.02,,,,
Σταυρός γυναικείος,330,Women,Cross,Haritidis,Gold 18ct.,White,4.4,Diamond,Diamond 0.02ct,,,,
Kολιέ γυναικείο,1215,Women,Necklaces,Haritidis,Gold 14ct.,White,13.3,,,,,,
Δαχτυλίδι γυναικείο,140,Women,Ring,Haritidis,Gold 14ct.,White,1.5,,,,,,
Κωνσταντινάτο-Παναγία,100,Children,Religious jewels,Haritidis,Gold 14ct.,White & Gold,1.5,,,17mm x 15mm,,,
Κολιέ μάτι-σταυρός,200,Women,Necklaces,Haritidis,Gold 14ct.,White,1.7000000000000002,,,,,40.0,
Κολιέ μάτι-σταυρός,175,Women,Necklaces,Haritidis,Gold 14ct.,White,1.8,,,,,40.0,
Κολιέ μάτι-σταυρός,190,Women,Necklaces,Haritidis,Gold 14ct.,White,2.0,,,,,40.0,
Βραχιόλι μάτι-σταυρός,175,Women,Bracelet,Haritidis,Gold 14ct.,White,1.7000000000000002,,,,,,
Σκουλαρίκια λουλούδι,75,Women,Earrings,Haritidis,Gold 14ct.,White,0.7000000000000001,,,6.2mm,,,
Δαχτυλίδι τρίχρωμο,260,Women,Ring,Haritidis,Gold 14ct.,"White, Gold & Rose",2.6,,,,,,
Μαργαριταρένιο δαχτυλίδι,190,Women,Ring,Haritidis,Gold 14ct.,Gold,1.9,Pearl,Pearl 6-6.5mm,,,,
Μαργαριταρένιο δαχτυλίδι,210,Women,Ring,Haritidis,Gold 14ct.,Gold,2.0,Pearl,Pearl 7.5mm,,,,
Βραχιόλι κύκλος,185,Women,Bracelet,Haritidis,Gold 14ct.,Gold,1.8,,,,,,
Βραχιόλι με σταυρό,160,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.1,,,,,,
Βραχιόλι βέλος,126,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.5,Spinel,,,,,
Kολιέ σταυρός,125,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.2,,,5mm x 5mm,,40.0,
Kολιέ σταυρός,125,Women,Necklaces,Haritidis,Gold 14ct.,White,1.2,,,5mm x 5mm,,40.0,
Kολιέ σταυρός,125,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.2,,,5mm x 5mm,,40.0,
Kολιέ σταυρός,110,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.0,,,5mm x 5mm,,40.0,
Kολιέ σταυρός,125,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.1,,,5mm x 5mm,,40.0,
Kολιέ μπάρα,180,Women,Necklaces,Haritidis,Gold 14ct.,White,1.4,,,52mm,,36.0,
Kολιέ μπάρα,245,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2.4,,,40mm,,38.0,
Κωνσταντινάτο,100,Children,Religious jewels,Haritidis,Gold 14ct.,White,1.2,,,11.8mm x 10mm,,,
Κωνσταντινάτο,120,Children,Religious jewels,Haritidis,Gold 14ct.,White,1.2,,,,,,12.0
Κωνσταντινάτο,130,Children,Religious jewels,Haritidis,Gold 14ct.,White,1.6,,,14mm x 12.2mm,,,
Κωνσταντινάτο,110,Children,Religious jewels,Haritidis,Gold 14ct.,White,1.3,,,12.4mm x 10.2mm,,,
Κωνσταντινάτο,115,Children,Religious jewels,Haritidis,Gold 14ct.,White,1.2,,,11.7mm x 11.6mm,,,
Κωνσταντινάτο,130,Children,Religious jewels,Haritidis,Gold 14ct.,White & Gold,1.3,,,11.8mm x 11.7mm,,,
Κωνσταντινάτο,170,Children,Religious jewels,Haritidis,Gold 14ct.,White & Gold,1.9,,,,,,15.0
Κωνσταντινάτο,115,Children,Religious jewels,Haritidis,Gold 14ct.,Rose,1.2,,,,,,12.0
Κωνσταντινάτο,175,Children,Religious jewels,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,,,,15.0
Κωνσταντινάτο,140,Children,Religious jewels,Haritidis,Gold 14ct.,Gold,1.3,,,,,,12.0
Κωνσταντινάτο,175,Children,Religious jewels,Haritidis,Gold 14ct.,Gold,1.8,,,,,,15.0
Σταυρός γυναικείος,350,Women,Cross,Haritidis,Gold 14ct.,White & Gold,3.5,,,26mm x 18mm,14.0,45.0,
Σταυρός γυναικείος,420,Women,Cross,Haritidis,Gold 14ct.,White & Gold,3.9,,,23.5mm x 18.5mm,14.0,45.0,
Σταυρός γυναικείος,325,Women,Cross,Haritidis,Gold 14ct.,Gold,3.6,,,26.5mm x 18mm,14.0,45.0,
Men's Cross Pendant,470,Men,Cross,Haritidis,Gold 14ct.,Gold,5.5,,,24.5mm x 17.5mm,14.0,50.0,
Σταυρός ανδρικός,410,Men,Cross,Haritidis,Gold 14ct.,Gold,4.1,,,24mm x 18mm,14.0,50.0,
Σταυρός ανδρικός,280,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3.4,,,26mm x 19.5mm,14.0,50.0,
Σταυρός γυναικείος,335,Women,Cross,Haritidis,Gold 14ct.,White,3.8,,,25mm x 20mm,14.0,45.0,
Σταυρός γυναικείος,330,Women,Cross,Haritidis,Gold 14ct.,White & Gold,4.0,,,26.5mm x 19mm,14.0,45.0,
Σταυρός ανδρικός,400,Men,Cross,Haritidis,Gold 14ct.,White & Gold,4.1,,,25.5mm x 18.5mm,14.0,50.0,
Παιδική παραμάνα,110,Children,Safety pins,Haritidis,Gold 14ct.,Gold,1.3,,,26mm,,,
Βραχιόλι γυναικείο,215,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2.6,,,,,,
Μανικετόκουμπα Ascot,68,Men,Cuff links,Ascot,Stainless Steel,,,,,,,,
Μανικετόκουμπα Ascot,57,Men,Cuff links,Ascot,Stainless Steel,,,,,,,,
Δαχτυλίδι με τουρμαλίνη,920,Women,Ring,Haritidis,Gold 18ct.,Gold,7.5,Tourmaline,,,,,
Κολιέ με λάβα,1100,Women,Necklaces,Haritidis,Gold 18ct.,Gold,11.9,,,,,,
Κολιέ με χαλαζία,1565,Women,Necklaces,Haritidis,Gold 18ct.,Gold,20.0,Quartz,,,,,
Σταυρός ανδρικός,350,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3.6,,,26.5mm x 18.5mm,14.0,50.0,
Σταυρός ανδρικός,360,Men,Cross,Haritidis,Gold 14ct.,White,4.3,,,26mm x 19mm,14.0,50.0,
Σταυρός ανδρικός,490,Men,Cross,Haritidis,Gold 14ct.,White,5.3,,,30mm x 19mm,14.0,50.0,
Σταυρός ανδρικός,530,Men,Cross,Haritidis,Gold 14ct.,White,5.8,,,27mm x 20mm,14.0,50.0,
Σταυρός με διαμάντι,490,Women,Cross,Haritidis,Gold 18ct.,Gold,5.4,Diamond,,29.5mm x 22.5mm,18.0,45.0,
Σταυρός ανδρικός,300,Men,Cross,Haritidis,Gold 18ct.,Gold,2.7,,,18mm x 13.5mm,18.0,45.0,
Κολιέ με μπλε τοπάζι,430,Women,Necklaces,Haritidis,Gold 18ct.,White,1.6,"Diamond, Topaz",Blue Topaz 0.83ct & Diamond 0.07ct,,18.0,45.0,
Σταυρός γυναικείος,200,Women,Cross,Haritidis,Gold 14ct.,White & Gold,2.8,,,26mm x 19mm,14.0,45.0,
Παιδική παραμάνα,71,Children,Safety pins,Haritidis,Gold 14ct.,White,1.0,,,Length 22mm,,,
Παιδική παραμάνα,78,Children,Safety pins,Haritidis,Gold 14ct.,White,1.1,,,Length 22mm,,,
Παιδική παραμάνα,78,Children,Safety pins,Haritidis,Gold 14ct.,White,1.1,,,Length 23mm,,,
Παναγία,110,Children,Religious jewels,Haritidis,Gold 14ct.,White,1.2,,,16.5mm x 12.5mm,,,
Παιδική παραμάνα,77,Children,Safety pins,Haritidis,Gold 14ct.,Gold,1.0,,,22mm,,,
Παιδική παραμάνα,100,Children,Safety pins,Haritidis,Gold 14ct.,Gold,1.0,,,22.5mm,,,
Σταυρός γυναικείος,270,Women,Cross,Haritidis,Gold 14ct.,White,3.2,,,27mm x 19.3mm,,,
Κολιέ πεταλούδα,197,Women,Necklaces,Haritidis,Gold 14ct.,White,3.3,,,,,,
Παιδική παραμάνα,92,Children,Safety pins,Haritidis,Gold 14ct.,Gold,1.2,,,,,,
Κολιέ μάτι-σταυρός,175,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.6,,,,,,
Κολιέ καρδιές,110,Women,Necklaces,Haritidis,Gold 14ct.,White,1.8,,,21 x 5 mm,,40.0,
Kολιέ Love,220,Women,Necklaces,Haritidis,Gold 14ct.,White,2.5,,,,14.0,40.0,
Δαχτυλίδι άπειρο,135,Women,Ring,Haritidis,Gold 14ct.,Gold,1.4,,,,,,
Cross Ring,140,Women,Ring,Haritidis,Gold 14ct.,Rose,1.5,,,,,,
Βραχιόλι UomOro,80,Men,Bracelet,UomOro,Stainless Steel,,,,,,,,
Μαργαριταρένιο δαχτυλίδι,574,Women,Ring,Haritidis,Gold 18ct.,Gold,3.0,Pearl,Pearl 9mm,,,,
Μαργαριταρένιο δαχτυλίδι,420,Women,Ring,Haritidis,Gold 14ct.,White,4.3,Pearl,Pearl 9.5mm,,,,
Μαργαριταρένιο δαχτυλίδι,135,Women,Ring,Haritidis,Gold 14ct.,White,1.3,Pearl,Pearl 6mm,,,,
Καρφίτσα,575,Women,Brooches,Haritidis,Gold 14ct.,White,7.6,,,,,,
Καρφίτσα,295,Women,Brooches,Haritidis,Gold 14ct.,White & Gold,3.8,,,,,,
Καρφίτσα,645,Women,Brooches,Haritidis,Gold 18ct.,Gold,6.6,,,,,,
Καρφίτσα,565,Women,Brooches,Haritidis,Gold 18ct.,Gold,5.8,Diamond,Diamond 0.04ct,5.1 x 2.4 cm,,,
Μανικετόκουμπα,750,Men,Cuff links,Haritidis,Gold 18ct.,Gold,12.1,Onyx,,,,,
Παιδική παραμάνα.,80,Children,Safety pins,Haritidis,Gold 14ct.,Gold,0.8,,,,,,
Σταυρός με διαμάντια,310,Women,Cross,Haritidis,Gold 18ct.,Gold,2.0,Diamond,Diamond 0.031ct,27mm X 17.5mm,,,
Σταυρός με διαμάντια,310,Women,Cross,Haritidis,Gold 18ct.,White,1.9,Diamond,Diamond 0.03ct,27mm X 17.5mm,,,
Σταυρός με διαμάντια,310,Women,Cross,Haritidis,Gold 18ct.,Rose,2.0,Diamond,Diamond 0.04ct,27mm X 17.5mm,,,
Σταυρός με διαμάντι,360,Women,Cross,Haritidis,Gold 18ct.,Rose,2.6,Diamond,Diamond 0.015ct,22 X 15 mm,18.0,45.0,
Παναγία,120,Children,Religious jewels,Haritidis,Gold 14ct.,White & Gold,1.3,,,16.5mm x 12.5mm,,,
Παιδική παραμάνα,139,Children,Safety pins,Haritidis,Gold 14ct.,Gold,2.1,,,,,,
Παιδική παραμάνα,170,Children,Safety pins,Haritidis,Gold 14ct.,White,2.3,,,,,,
Παιδική παραμάνα,148,Children,Safety pins,Haritidis,Gold 14ct.,White,2.5,,,,,,
Κωνσταντινάτο-Παναγία,220,Children,Religious jewels,Haritidis,Gold 14ct.,White & Gold,2.8,,,,,,
Σταυρός γυναικείος,205,Women,Cross,Haritidis,Gold 14ct.,White,2.6,,,26 x 19 mm,14.0,45.0,
Σταυρός ανδρικός,340,Men,Cross,Haritidis,Gold 14ct.,White,3.7,,,27 x 19mm,14.0,50.0,
Παιδική παραμάνα,95,Children,Safety pins,Haritidis,Gold 14ct.,Gold,1.0,,,,,,
Στέφανα Γάμου,170,,,Haritidis,Silver,White & Gold,,Pearl,Pearls BIWA 3-3.5 mm,,,,
Στέφανα Γάμου,150,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,130,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,145,,,Haritidis,Silver,White,,,,,,,
Σταυρός γυναικείος,380,Women,Cross,Haritidis,Gold 18ct.,White,1.7000000000000002,Diamond,Diamond 0.09ct,14.4mm x 14.4mm,18.0,,
Στέφανα Γάμου,190,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,140,,,Haritidis,Silver,White & Gold,,,,,,,
Στέφανα Γάμου,165,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,150,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,180,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,120,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,145,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,160,,,Haritidis,Silver,Gold,,,,,,,
Στέφανα Γάμου,150,,,Haritidis,Silver,Gold,,,,,,,
Στέφανα Γάμου,140,,,Haritidis,Silver,White,,,,,,,
Στέφανα Γάμου,115,,,Haritidis,Silver,White,,,,,,,
Σκουλαρίκια γυναικεία,400,Women,Earrings,Haritidis,Gold 14ct.,Gold,4.6,,,41mm,,,
Σκουλαρίκια γυναικεία,720,Women,Earrings,Haritidis,Gold 18ct.,Gold,5.6,Tourmaline,,25mm,,,
Σκουλαρίκια γυναικεία,730,Women,Earrings,Haritidis,Gold 18ct.,Gold,5.9,Diamond,,49mm,,,
Σκουλαρίκια γυναικεία,195,Women,Earrings,Haritidis,Gold 14ct.,White & Gold,3.5,,,54mm,,,
Σκουλαρίκια citrine,560,Women,Earrings,Haritidis,Gold 18ct.,Gold,3.7,"Diamond, Citrine",Citrine 3ct. & Diamond 0.03ct,21mm,,,
Βέρα γάμου,360,Unisex,Wedding rings,Haritidis,Gold 14ct.,Gold,4.4,,,Width 3.5mm,,,
Βέρα γάμου,350,Unisex,Wedding rings,Haritidis,Gold 14ct.,Gold,3.9,,,Width 3.5mm,,,
Βέρα γάμου,360,Women,Wedding rings,Haritidis,Gold 14ct.,Gold,3.8,,,Width 3.5mm,,,
Σταυρός γυναικείος,390,Women,Cross,Haritidis,Gold 18ct.,Gold,3.8,,,23 x 23 mm,14.0,,
Δαχτυλίδι γυναικείο,930,Women,Ring,Haritidis,Gold 18ct.,Gold,10.6,Rhodochrosite,,,,,
Σταυρός γυναικείος,700,Women,Cross,Haritidis,Gold 18ct.,White,3.0,Diamond,Diamond 0.33ct.,36.5mm x 21.5mm,,42.0,
Σταυρός γυναικείος,1000,Women,Cross,Haritidis,Gold 18ct.,White,8.6,Diamond,Diamond 0.13ct,41 x 25.7 mm,,45.0,
Δαχτυλίδι με περίδοτο,800,Women,Ring,Haritidis,Gold 18ct.,Gold,6.6,Peridote,,,,,
Δαχτυλίδι γυναικείο,610,Women,Ring,Haritidis,Gold 14ct.,Gold,6.1,,,,,,
Δαχτυλίδι ολόβερο,800,Women,Ring,Haritidis,Gold 18ct.,Gold,2.1,Diamond,Diamond 0.26ct.,,,,
Δαχτυλίδι ολόβερο,1350,Women,Ring,Haritidis,Gold 18ct.,White,2.6,Diamond,Diamond 0.67ct.,,,,
Δαχτυλίδι ολόβερο,900,Women,Ring,Haritidis,Gold 18ct.,Rose,2.2,Diamond,Diamond 0.42ct.,,,,
Δαχτυλίδι ολόβερο,1500,Women,Ring,Haritidis,Gold 18ct.,Gold,3.5,Diamond,Diamond 0.78ct.,,,,
Σταυρός ανδρικός,400,Men,Cross,Haritidis,Gold 14ct.,White,4.3,,,27.5 x 19.5 mm,14.0,50.0,
Κολιέ σταυρός,460,Women,Necklaces,Haritidis,Gold 18ct.,Rose,1.4,Diamond,Diamond 0.09ct,17.3 x 6.5 mm,,,
Κολιέ σταυρός,320,Women,Necklaces,Haritidis,Gold 18ct.,White,1.3,Diamond,Diamond 0.06ct,13.4 x 7.7 mm,,,
Κολιέ σταυρός,470,Women,Necklaces,Haritidis,Gold 18ct.,Rose,2.0,Diamond,Diamond 0.09ct,12.1 x 9.1 mm,,,
Κολιέ ζαφείρι,600,Women,Necklaces,Haritidis,Gold 18ct.,Rose,1.9,"Diamond, Sapphire",Diamond 0.11ct & Sapphire 0.55ct,11mm x 8mm,,40.0,
Κολιέ σταυρός,335,Women,Necklaces,Haritidis,Gold 18ct.,Rose,,"Diamond, Black Diamond, Rubin",Ruby 0.03ct & Diamond 0.053,12.7 x 7.6 mm,,,
Δαχτυλίδι γυναικείο,360,Women,Ring,Haritidis,Gold 9ct.,Gold,4.1,,,,,,
Σταυρός ανδρικός,365,Men,Cross,Haritidis,Gold 14ct.,White,4.4,,,21.9 x 16.9 mm,14.0,50.0,
Women's Ring,430,Women,Ring,Haritidis,Gold 18ct.,Rose,,"Diamond, Black Diamond, Rubin",Ruby 0.04ct & Diamond 0.115ct,,,,
Δαχτυλίδι ζαφείρι,580,Women,Ring,Haritidis,Gold 18ct.,Rose,,"Diamond, Sapphire",Sapphire 0.55ct & Diamond 0.09ct,8 x 9 mm,,,
Δαχτυλίδι καρδιά,570,Women,Ring,Haritidis,Gold 18ct.,Rose,,Diamond,,,,,
Παιδικά Σκουλαρίκια,180,Children,Earrings,Haritidis,Gold 14ct.,Gold,2.1,,,,,,
Παιδικά Σκουλαρίκια,150,Children,Earrings,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,,,,
Δαχτυλίδι ανδρικό,305,Men,Ring,Haritidis,Gold 14ct.,Gold,3.7,,,,,,
Βραχιόλι παιδικό,160,Children,Bracelet,Haritidis,Gold 14ct.,Gold,2.0,,,,,,
Σκουλαρίκια με μαργαριτάρι,710,Women,Earrings,Haritidis,Gold 18ct.,White,2.0,"Diamond, Pearl",Pearl 8.5-9mm & Diamonds 0.15ct,,,,
Σταυρός γυναικείος,250,Women,Cross,Haritidis,Gold 14ct.,White,3.3,,,27.3 x 19.8 mm,14.0,45.0,
Σταυρός με διαμάντια,840,Women,Cross,Haritidis,Gold 18ct.,Gold,3.6,Diamond,Diamond 0.22ct,29 x 19.7 mm,18.0,,
Σταυρός ανδρικός,270,Men,Cross,Haritidis,Gold 14ct.,White & Gold,2.9,,,23.5 x 16.2 mm,14.0,50.0,
